"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"
"Frontal_Inf_Tri_L"	2.39378692187465	3.70337855513669	2.9473574414805	5.61599447465842	1.4921858815295	4.35831514939843	2.36899757971811	5.34341871390625	1	5.88515390591872	0	5.7995720959697	1.52069063257455	4.76702400941469	2.83873550088525	3.63544974457918	3.40543902094475	4.30318637004295	3.94909808975965	4.82480962098899	4.02492235949962	4.836138469287	3.43070500657012	4.41960345923049	2.9865955679368	7.54405862336849	2.99779168170295	6.00488307043985	4.5097491989952	5.29703299579666	4.63500308398136	4.94612119064382	3.66204806447022	6.4634249488151	5.20667021792909	5.11481087847641	4.45081995489521	7.00067594753517	2.71943906664762	5.02677395312729	5.02701634886519	7.36369301121434	5.74684517872169	6.1222518090254	5.23030736266175	5.86692963221416	6.80479204716756	7.23313084481276	6.63374222801221	8.40383187860767	10.0249688278817	11.7785615961516	5.97543992965716	8.13813665974484	10.0840669274406	12.4481224372348	5.755374759678	7.78165407399921	4.71901376445237	5.32233233072175	2.8562028528874	3.58863742722371	2.42600415976686	8.06987923203762	4.26106986775745	7.74922975512746	4.48796067772169	8.73099863009104	2.58533600604466	6.44864809403211	4.14598470682047	7.26897042465319	3.52149732304689	6.58207045330587	3.04258277480177	5.66459238053426	4.52319393654773	6.68033020098579	4.72581562625261	7.85552161591807	4.94787646182496	7.63623315107577	3.16292295711626	5.22015325445527	2.53344166959239	3.94890740987944	4.8255273583013	8.94785463472125	5.79408565447807	8.46182983181322	8.2793835984984	11.9433416953846	9.06369695045231	15.1132272713083	9.61221810208784	8.99948077422289	9.81003782384467	9.88201424849593	5.89295769156796	7.42058852784716	10.7988963147241	15.2414305371667	10.7825148394345	9.92501649272949	6.48277834684633	7.66286219460944	4.5033897766593	4.91678322499105	10.0127966902847	9.77116214971881	7.46906836550053	10.0215767222528	10.6692080305897	12.8043437751489	12.0618325671537	10.5356537528527
"Frontal_Inf_Tri_R"	4.42076525814546	2.1053669453458	5.07283400672771	3.59460875773875	5.13802302209124	1.18622286351842	5.93461255417945	2.36038737740833	5.58468255546213	1	5.38341267928363	0	4.90171252872766	1.44790149277579	3.82836223316396	2.93222409517586	4.27593055247068	3.4395996527422	4.83364891667889	4.03695054428088	4.90977416516699	4.07575326852379	4.3987139268798	3.45744810061135	8.18497569700081	2.58794047409053	5.92055572834597	3.19967670780702	5.13730395167464	4.69089591704021	5.28335836358713	4.35340706918706	6.43304795258553	3.99439262138727	6.27081774701553	4.28227285223451	6.68647393755328	4.72859613956448	5.08858405724433	2.68852895083224	7.12203221977276	5.25110773952635	6.22027356944118	5.69613040926419	5.85342548667509	5.56485632332773	7.41838712473726	6.78855033010845	7.04653069043496	7.5836795239482	10.5655305017121	10.8786549142512	6.8097392769186	7.28814607226911	11.3191513995439	10.8432108362301	7.09888582061861	6.25722512317067	5.96108592913619	4.31025280773328	3.72418651753525	2.8645684164267	7.75335435903673	2.62553663523304	9.01118707703449	3.54822316666377	9.94724892591061	3.97817077268299	6.68742836322062	2.22210695874424	7.75792035182936	4.05267046909004	6.84222461892688	3.14055258504281	5.35903892928704	3.27937090068713	6.41075033593626	4.72926442789843	7.37111479583199	4.99432301832266	7.19310369317312	5.19546993075876	5.44021308106097	3.01134219546398	4.04506486978847	2.45573845125986	10.6032340080077	4.00800481088815	10.1065749461851	4.98330546257535	10.5519369546058	9.4372673748218	10.8096899858581	12.5179389350133	10.8470223903541	7.82638719005124	11.6900767635137	8.30324787258846	7.14614412718669	6.11636834124824	13.5113121330075	12.395588021939	12.9856175296465	8.43074023751064	7.12185051211981	7.19508379167545	5.67885117337571	3.85413660007515	10.0127966902847	9.77116214971881	7.46906836550053	10.0215767222528	10.6692080305897	12.8043437751489	12.0618325671537	10.6353133526892
"Frontal_Inf_Orb_L"	3.42231357648994	4.03073434232801	1.69936766689546	4.4100436333992	2.82715506391066	4.39638991387356	1.3499740392104	4.50053621858843	2.11983742108302	5.64813773327232	1.56313666274421	5.42802944443331	0	4.04179269065967	1.89047167699282	2.78125784295585	3.94867570218105	4.56517206903535	2.95926096070049	3.81543913037225	2.46504981455452	3.42739825866931	3.35998120295494	4.25811917956372	3.78267656234427	7.16794860329559	4.20776639242782	6.30981720047802	5.60164068629704	6.1739061474173	5.35487078726699	5.4641064530391	4.70064107224389	6.76960753713954	5.85903100135246	5.43834090350012	5.22105027693052	7.21394548521975	3.25775333790501	5.00352224930887	5.58714044288581	7.4524782573756	6.27511347947811	6.4835226207495	6.18771119107644	6.62945248778282	7.11957243718411	7.35641781826475	6.58404687123462	8.2524201919431	10.3356706099083	11.9734218942793	5.79919985465653	7.76860473394001	10.4901610216845	12.6186405169327	5.94151388970751	7.698746692608	4.65090411542843	5.07503638984501	2.79996730938746	3.39246953671247	2.47429533495502	7.26884210681251	4.74734804210054	7.3101437911433	5.0029841840914	8.21276069310723	1.25893036359338	5.51760667341282	4.27121098088625	6.79604347370966	1.86830565961136	5.41091566176698	2.72093895042315	5.07297178535843	4.08779863983902	5.97822134374285	4.17887101535366	6.95986467627473	3.94013849477714	6.46923981854029	2.22967005887162	4.31039968617128	2.41674108050474	3.61086058665316	4.36912871340336	7.98074606113411	5.05152028035691	7.47131265712477	7.72025968724849	10.9275272918066	8.34352790079384	13.6853628606079	8.47364334740065	7.89830219541475	8.87411967464942	8.87504113456309	5.45646860573669	6.7548762009693	9.67032323736655	13.6364147498129	9.43505177623324	8.72257607208635	5.5735223102986	6.61548984447508	3.71763086128508	4.18851875015361	8.84004193787646	8.89368095760185	7.03709528563964	9.40510499675575	9.88817475573728	11.557385981774	10.6890643912821	9.19746740105159
"Frontal_Inf_Orb_R"	4.80032972488619	3	4.09581505131511	2.18673687987791	5.25808729619322	2.32586956022816	5.07513638691557	1.39773672544866	5.39129277037049	2.30755661214371	5.09315732844834	1.66654500772518	4.20104862192876	0	3.04039245070362	2.09810911433846	4.60045422806027	3.95811402901264	3.89530620165145	3.02915129628046	3.57853075338765	2.59070737557956	4.22243382049039	3.53367260866979	7.86459483074951	3.44703514372153	6.25427006450274	4.43185957701108	6.06793373561543	5.82167432032159	5.88607959633185	5.11775219796823	6.71930105163599	5.07665379882294	6.69225369677396	4.87222124888971	6.92092013006117	5.6033451027662	5.07894487695259	3.30268347269389	7.23782889732647	5.91474658200481	6.68936028209025	6.23080659462899	6.67164083017862	6.47407669592724	7.69128364812039	7.11135912265922	6.98948790516663	7.67987550712107	10.8594445636913	11.3862205186407	6.5641629545676	7.15337205150949	11.5532792258114	11.4856586220513	7.06769983462661	6.56205071255474	5.72792204111499	4.28547584802501	3.58103317870727	2.85489798029213	7.11197248811859	2.67961338048093	8.6274466570878	4.04330491142352	9.46556997361348	4.475903022315	5.71079745282301	1.22728320545424	7.3166125039405	4.20918535815546	5.62256236489822	1.70184181408437	4.83691135963588	3.0092450142113	5.82927577200278	4.32133232273083	6.6522993332947	4.49743819908733	6.2008561734611	4.23511159389761	4.61143211187685	2.12577971434939	3.7797953105481	2.41086302729924	9.64087281170271	3.74508224551091	9.1114135644727	4.48358830654244	9.77641617634049	8.86330296982359	9.95834698626209	11.5377849662624	9.74071757866783	6.96385863604394	10.6838540256831	7.60594946668196	6.61772817824476	5.69633881208527	12.2077968131151	11.2292646928536	11.5561868514426	7.45542308211501	6.23985969847109	6.26633611656699	4.89500142605076	3.23602296966418	8.98915335550465	9.043256482312	7.1389422915037	9.52092432487519	10.0023997120691	11.697925603056	10.830737650261	9.42524083698474
"Olfactory_L"	3.50539153079548	3.28191900668073	2.27337289045713	3.27432620873549	3.37041721901248	3.40483117321052	2.86617397780177	3.47411831541444	2.840077065125	4.03135520855186	2.71555037450569	3.94533818964318	1.75932887637249	2.72221753714857	0	1	3.87234100714566	4.0818735333531	2.99807259858036	3.16227766016838	1.76401947434895	2.07647892016325	2.68033776347605	3.16643581799374	4.10209220932772	5.00819840681769	4.21719909559894	4.92215259890391	4.94929242372033	5.19441834876456	4.27801769593097	4.11322990933905	4.57498235801614	5.32592876795957	5.26426330965542	4.53396912882306	4.92801203262126	5.75005143304387	3.27808590126612	3.81646908039496	5.19809319949756	5.92859721892347	5.32300913295367	5.27940632529274	5.47196911935415	5.63710727388314	5.54907269660506	5.48315010417689	5.47155448631667	6.53732249211049	8.74352762689744	9.8304205475449	4.77842372894382	5.99349240589426	9.12156228673162	10.3432248783905	5.28950243206636	6.1847871714949	4.14487635521254	4.03458252306257	1.85146364267228	2.06637641886099	2.7876499720037	4.51409450281315	4.56789575644969	4.98537186017951	5.24190918848262	5.84730803327096	2.26540845581942	3.62162706150345	4.30721761141965	4.93055218282762	2.44563531121705	3.58882544153272	2.69791631387024	3.59843270726548	3.43293115087456	4.14589022974577	3.13187515321231	4.29249716539145	2.7341010665254	3.81579397870787	1.43711729599535	2.34924230209219	1.36256145005621	1.93673897425702	3.19877208583901	4.51777117727939	2.89395922569756	3.93863180721688	6.829242580028	8.42844942382183	7.28920641225654	10.7103148120629	6.01861148526189	5.19795071049977	6.7131057993811	6.17198978806067	4.52416678587151	5.03968921987757	8.50549436208351	10.6431719160096	8.09351904334885	6.71086539022459	4.45353368283557	5.02302391301985	3.01382097728397	2.94512926843067	6.1287009724538	6.17429762965086	5.23133481105209	7.39351066814676	7.91858573231357	9.12314130752523	8.21138412621725	6.7952795509695
"Olfactory_R"	3.74502067499168	2.93872971120544	2.76915588204518	2.59836778603706	3.87251893187081	2.83337075263421	3.58931435933013	2.74037451996119	3.61600217064553	3.1425964438278	3.47769170897041	3.02181846928532	2.58832083828585	1.87854348361562	1	0	3.89475984225674	3.80232973882935	3.09390599974532	2.82091753824456	2.00880415114243	1.62697843363992	2.75657109658473	2.77559856038676	5.17412842305558	3.984585684475	4.68617806967066	4.38217392122472	4.97787899403745	5.01574098789577	4.35615387182592	3.929400894228	5.05663291369277	4.84269802258318	5.45628008504074	4.36901421709772	5.34460863848412	5.30876306682494	3.73677068462886	3.36034913494488	5.61672061191196	5.51596478486642	5.40825113394976	5.18825912873338	5.53958936742718	5.54543042163105	5.68262331957766	5.37973590816115	5.59236173757757	6.38977842281584	8.88126182443705	9.67205627394566	5.00587889679842	5.83805848114493	9.40127959221586	10.0432692205859	5.59170776840097	5.89180581792869	4.44563115469967	3.83988422486495	2.09445164393623	1.84162779093768	4.11012527436724	3.09547528064993	5.64298534306882	4.0356556907066	6.42813312886316	4.83956075637105	3.42231853440667	2.54258338908607	5.12620642171112	4.23979505034919	3.47158275033922	2.63002137788513	3.29243920906964	3.05050086962052	3.9611303621477	3.67669905513478	3.94874569864819	3.46921619287524	3.53466082679708	3.03408532491511	2.3465128273631	1.50504203102489	1.81296789536975	1.31597901437809	5.00357015397149	2.88897107049445	4.44409720865779	2.58447038665317	7.4239112219453	7.91965467887067	7.76887518800161	10.203944429862	6.45021419472987	4.91041235872409	7.29635813987109	5.80927392635275	4.87685225768245	4.76818961283085	9.25562891794321	10.0750198062528	8.74209599719898	6.41658936255228	4.68276647792653	4.96640296100112	3.38905802336199	2.6890645141322	6.20287108975332	6.23229198727355	5.27245830405963	7.45868621139139	7.99449810807408	9.22483392672246	8.31249426920763	6.9131186009795
"Frontal_Sup_Medial_L"	1.32219568856086	1.72468974235343	3.12062778251578	3.935079222182	1.94898977705865	2.31929619929212	3.31944145735168	3.52815482198223	3.21601730337346	3.95273166193215	2.70743211904662	3.66229555867957	3.05407612092118	3.42330370613868	3.21828965696862	3.23692187583212	0	1	2.91398858607387	3.13533140677394	3.86918444058875	4.01394627590883	1.78811868203781	1.88134890018054	5.72087362749156	5.83754426766282	3.89472388908192	4.47444853084404	3.57418169302776	4.00337695290202	4.49188529381851	4.15834895465834	4.77195171589235	5.27714656439149	5.74899039703857	4.80272984061164	5.55947668219115	6.14929915731728	3.9706146540425	4.20510236570292	6.2710165376106	6.77395271102702	6.09164975366374	6.11876983243324	5.02010346994172	5.38917112992582	7.42932064153952	7.43194229214451	7.45640927093506	8.78163271668382	10.9868168696641	12.1764316088772	7.02120969783093	8.58870500474528	11.370569689882	12.5299640861417	6.8726126205981	7.68591233411124	5.81705955085401	5.38123469874096	3.40076717687412	3.43781675933963	5.13036165265402	6.15776199498529	6.92928029257977	6.44684401492769	7.61969169274829	7.33852386957143	4.84767985741633	5.10024000737025	6.39105310927392	6.50304968245006	5.4694692923192	5.5882211630925	4.60316019932641	5.20724347571579	6.03950080988266	6.55688596996992	6.56449484671841	7.34074416000824	6.65971860155156	7.34026107329388	4.57499860599957	4.65840719299608	2.79726673651605	2.93805784627294	7.59111322534449	7.04017773668411	7.9406278988863	7.19508379167545	10.4004170444649	12.1444790787017	11.0240700506631	15.6809300191366	11.4161704335745	9.52762829536183	11.9478031453485	10.3192044900957	7.23515844543134	7.69011905203572	13.5161706369396	15.7288775938223	13.2790561913614	10.4613802239703	7.66220816490026	8.44412028696977	5.69962404775212	5.04292256148804	11.258601048131	10.8952887558417	8.29165117994847	11.1789087123923	11.9418591517402	14.4167077869614	13.6243147064178	11.9660692454462
"Frontal_Sup_Medial_R"	2.01522978321002	1.37220685537714	3.44584268005679	3.50411014079008	2.75694022867026	1.73351926972969	3.86755011929175	2.9546116038711	3.89080515830261	3.3407460157285	3.42116975839014	2.94598576316796	3.53090100466749	2.94532360352417	3.39243143855437	3.16010352607832	1	0	3.0163331871585	2.88254937669607	3.98231384114961	3.85776527813402	2.11666321314817	1.60795718717554	6.51351870542535	5.26721840667251	4.45507375014211	4.14770397640213	3.83969311836809	4.04089455799441	4.74013707834817	4.20810336984393	5.28586770085985	5.0271675716156	6.00805227273859	4.77205362035234	5.978347096461	5.93816719645017	4.36118487968778	3.95146731730525	6.65948219984323	6.59102726276784	6.28007517966904	6.17928851546657	5.25089920356915	5.47624037393297	7.66887790434092	7.52355608099628	7.61233948391036	8.79744974132956	11.2272313879104	12.2398594473971	7.22242332550581	8.59069263796581	11.7043903567503	12.4977874147981	7.14568727001445	7.58518502392221	6.04678727620183	5.30773712072633	3.59410908811903	3.41165363584486	5.92639328804461	5.51376816199795	7.67871646612663	5.99297341368028	8.44516995225011	6.81167207112133	5.40658229156569	4.56670250664879	6.93989640860454	6.16133662166881	5.91488368918644	5.13914276720765	4.94235779611263	4.94694069321861	6.35051102101343	6.37732623088018	7.00088177867705	7.06655292294383	7.02289026358244	7.10209238971563	4.92266727102538	4.40729422937049	3.11850919536782	2.76679822426448	8.53773138151214	6.4658868152553	8.69112848171711	6.83599072781475	10.7940746797848	11.931652906671	11.3458765929588	15.4748143613444	11.7170590885346	9.4927419396458	12.3405621299927	10.2405643828114	7.47691482626016	7.60268151927495	13.973640408377	15.4775391088981	13.6611223047838	10.3449435543582	7.80348253170605	8.44920944653955	5.89298504386977	4.94435050757403	11.3958700263971	11.04922467206	8.41033458375176	11.3130013701051	12.0674769525365	14.5543556467706	13.7530484425605	12.0971343441602
"Frontal_Mid_Orb_L.1"	3.24702409409384	3.11198945555753	1.03445321689476	1.92904435439212	3.27899352868393	3.17873020241504	1.80988975757626	2.37506350250402	3.63681386578137	4.410505044156	2.91277818063095	3.84081043759234	2.12342378517068	2.68912717413619	2.31163202341632	2.38552334918033	2.70341593385901	2.79836483882003	0	1.02395549145695	1.55298573911107	1.90046433954504	2.29845485856088	2.54821919242274	6.11060603973448	6.18019998016826	5.18530782293039	5.7057140143713	5.62531280411535	5.95516279911506	5.85388269302794	5.51075503471453	5.87789663690781	6.4211396560703	6.7064967931582	5.60302489247287	6.43298416775556	7.07106781186547	4.41117577985704	4.6785961297131	6.91550486174331	7.47509007362673	7.04295951206058	6.99554893614738	6.61886338565661	6.88157795188819	8.23084158800017	8.13881193665634	7.64019299622777	9.05969363612743	11.7686022959398	13.0604449096858	6.9985992996358	8.57989709415803	12.1622485525939	13.4723578032489	7.17929857592843	8.05949216841476	5.78178959398307	5.35693531735807	3.5298660361846	3.56140819319887	4.94936189888221	5.95130513306831	7.22092729812287	6.67504155607146	7.78680475921985	7.47317299456807	3.70809924354783	4.28739346673351	6.32760697567493	6.47568396068096	3.8918153110206	4.34364132002315	4.18970240444554	4.83289122646451	5.61553220580182	6.12046933882821	6.10302495327087	6.86289230427972	5.74778540283447	6.43020355280426	3.75200626604063	3.87004815567878	2.92059591146869	3.04500092797047	7.24815247395599	6.76624351335741	7.48092813187546	6.83223881165516	9.82528089055541	11.4860886535905	10.3023567311983	14.5875008388309	10.5344047867227	8.7605743847879	11.2331745524725	9.6958416753984	6.86315065253799	7.26984007476393	12.3177624886695	14.3975399505091	11.8756180062472	9.39383029541452	6.77258625107882	7.47696311182325	4.90374889719623	4.38974975512516	10.3987569613615	10.4186746032211	8.17196825059651	10.8642533107434	11.4014034223862	13.3900217672276	12.4518585154107	10.8237630311203
"Frontal_Mid_Orb_R.1"	3.47964275020651	2.85840575505994	1.79042103334258	1	3.70008749653497	2.73605648499049	2.67735397343448	1.57440924754794	4.09517279874395	3.78095496375667	3.47543038373685	3.13270946835781	2.67372577573122	2.04225338733264	2.3811978273095	2.12415335873118	2.84071324517163	2.6116844224347	1	0	1.74052054417806	1.48917663788535	2.39791576165636	2.2272239033805	6.60433826742826	5.48798220823908	5.43991867878446	5.30776919177006	5.61609655726649	5.799192239496	5.81163656960971	5.32665051806731	6.10639660275998	6.05093324235595	6.74150110510465	5.43615513782607	6.60123994989431	6.71572381595906	4.62209772456352	4.34212238952768	7.06535974719962	7.12750039141725	6.99273627814876	6.83985427895778	6.60117713505291	6.75416205283611	8.14559079199596	7.92743059535407	7.57425118713075	8.81932467963835	11.6643890116239	12.7681850187318	6.98574645938222	8.33271542424577	12.1422725471262	13.0990102983569	7.24075765569954	7.76670174855166	5.85227228596644	5.15719060638975	3.54313078275515	3.37547112411505	5.50780154531692	5.08775450485176	7.64413734968803	6.04012798435726	8.30662386291807	6.77570013795996	4.25706959180067	3.56853469004084	6.66837172533006	5.97639033023365	4.36214418454875	3.69478717684222	4.41952075939123	4.44097086482474	5.75107977398812	5.75023629004099	6.29863790880003	6.321190299976	5.9113826169894	5.92326821805148	3.97440792664102	3.41731331648567	3.02578559816385	2.7016384981549	7.80224326716362	5.8725786063006	7.82509698707581	6.12058317985618	9.96802115683612	10.9933031059047	10.3789638965681	14.0373855390199	10.4635960408104	8.4083847782698	11.2442967999922	9.29576327975659	6.90513222638276	6.97916988334117	12.4883784359538	13.8146072508043	11.9844174921547	9.04749373346801	6.74215127192982	7.28414878550759	4.97291364592933	4.16014376151893	10.1728955994864	10.1908615208227	8.0136717496565	10.6811984346327	11.2199821746739	13.1691620564215	12.2320052002733	10.6275611005091
"Rectus_L"	3.68401173261476	3.40483117321052	1.12116428135862	2.009070341318	3.60305625663675	3.40968535182842	2.06098606288395	2.59863343950157	3.45410156336824	4.28458448785604	2.94285190903154	3.86732522288494	1.75339806145232	2.44892735275332	1.34828387804926	1.53537888358255	3.55832707072981	3.66236744789256	1.53946165802588	1.76669525419981	0	1	2.6018717958626	2.95247443056801	5.45067670507157	5.68488774893126	5.07101881164717	5.58353490800994	5.72059657948585	5.98985629029432	5.49205602901475	5.19891413027483	5.59623809310344	6.15909756040775	6.31287710182916	5.30512133639636	6.01582926362664	6.67260513637617	4.06467645506815	4.38001869384016	6.36113016257685	6.93798578030376	6.53088501019528	6.45742678283987	6.45877909036449	6.65193215831678	7.31880694272878	7.2007395002631	6.77268639800719	8.04560173741363	10.6713078670893	11.8743420870379	6.07523635194765	7.47450952791732	11.0666623013786	12.3252385139103	6.46705120767969	7.31937486453887	5.09652287884058	4.76677499622103	2.9242926348414	2.98410242060107	4.13604524020321	5.19851807382974	6.2825272982878	5.94969548838379	6.85293269828066	6.73536699366306	2.84256726908006	3.69703256579261	5.52215614540267	5.75625596708665	2.8325933180851	3.57550449099777	3.49742316726418	4.1656408993772	4.63979388512215	5.14323813863646	4.86103174538386	5.6298344079549	4.35606572975837	5.05852275691921	2.68708171875462	2.96443566094439	2.39604587948013	2.59235539874647	5.7476703355111	5.67608568627613	5.7662812973354	5.51106113845554	8.44436077602459	9.96466625850614	8.85934262839117	12.5937448615793	8.4961291495784	7.0816334775446	9.23523002876542	8.04717399748473	5.81054311983981	6.19664969422592	10.4267526928172	12.3809998233788	9.93107560268587	7.93237789364696	5.56437455164041	6.16698258536092	3.91666436400411	3.57825145778572	8.43121378294125	8.57321409974112	6.92905724608526	9.32695019821592	9.78938200296627	11.3190967492778	10.3605725428006	8.84605828902044
"Rectus_R"	3.92235797529126	3.20543431695384	1.89810530222055	1.2552918289217	4.0228662962383	3.03205940309859	2.88486219888265	1.92824965140583	3.97871696395274	3.68761984835549	3.53597859921239	3.21038460983504	2.4379196830397	1.77292151228001	1.58710438964884	1.24354000843452	3.69145847486353	3.54782534471709	1.88391426237419	1.51157152819458	1	0	2.77322726686512	2.75895670594215	6.07819417627016	5.00153822492487	5.37778112248207	5.2275793831272	5.76217864203312	5.88822309115162	5.52073083020007	5.07786264044384	5.8880280376528	5.82829010235776	6.40173322586668	5.17093220784535	6.24891921490964	6.35242570226832	4.33252398950096	4.06077983716257	6.58112750165833	6.62396947523408	6.53991527493122	6.35351974221802	6.49321726908912	6.57578947307809	7.32324177737361	7.06417705062645	6.77027335542588	7.86284873591642	10.6583980632815	11.6653180847202	6.13412185894543	7.28144986902485	11.1449605170919	12.0272551838163	6.59585407701618	7.06340709185185	5.22789719590096	4.58795872946172	3.00761809250926	2.82881819659386	4.88884069680928	4.30497234430674	6.86163898440007	5.31956321599704	7.52855261505237	6.03780226405066	3.60096947113905	2.91084679185339	5.97678908127163	5.25849067108909	3.52417526816626	2.83209231628611	3.81977005523288	3.7613077376673	4.87665448413712	4.77956095248829	5.21275738032884	5.08160358897278	4.683830868524	4.53043294785779	3.08452357979084	2.45103565000099	2.61393751316078	2.27766096326945	6.61167798023208	4.75151797607071	6.40312423743285	4.78914370591418	8.70500479228673	9.50438495292217	9.04373576717642	12.0910202664762	8.57321409974112	6.78508534784715	9.40744386111339	7.69816096499616	5.93732035935786	5.93579956493612	10.7501468160047	11.8347049377606	10.1851545760177	7.61772682004034	5.60760938536806	6.02145485344167	4.06952564324627	3.35301632065845	8.31176069516312	8.45432491427302	6.84745017977473	9.232117850201	9.69494713755573	11.2032225329122	10.2445702453639	8.75113807355464
"Cingulum_Ant_L"	1.87754623275037	1.98018170703482	2.20661706657605	2.951116891804	2.15079038508534	2.34873145340279	2.67386101177312	2.99162279537494	2.77284677638037	3.50442889752528	2.37187397715857	3.27621376627591	2.25989885993663	2.73231856456966	1.93715701985865	1.99225303737965	1.55496316604645	1.84066827578805	2.15444157430872	2.30151465278188	2.46027258174183	2.62230253560402	0	1	4.77777777777778	5.02863594697205	3.76239672802761	4.28228105505498	3.74286107263	4.08137938173575	3.96455588298138	3.6313362376422	4.46954373421415	4.96400839144585	5.38847134256732	4.52121954189466	5.14095271449564	5.71593599423759	3.5812820882121	3.82788251697442	5.7065612673973	6.19096726770374	5.56511381763919	5.54475087763932	4.92826234936541	5.20307048251733	6.34812580993015	6.30089665851605	6.53522381612117	7.67924030795476	9.85327136141795	10.9366640009203	6.02039018994747	7.36769481108361	10.2596720008594	11.3391014299608	6.13861056612485	6.8957200794415	5.09491725332039	4.74111149656376	2.57340739668064	2.63317836816727	3.77415882140117	4.81970001107136	5.71460553476007	5.41533403370736	6.45651354557389	6.33431886674629	3.66780999898839	4.10697211057154	5.45992772944943	5.61094988577599	4.19343602078026	4.47213595499958	3.81185183669975	4.38918640125448	4.94596206178458	5.40933171151644	5.06318106225087	5.76735739724163	5.03996374668521	5.64744340576128	3.26890108227739	3.44930823104101	1.60923628913312	1.87236404751768	5.18411033833193	5.14906015820562	5.37354631505117	5.12159830822071	8.92201824917178	10.4562580942387	9.4881028865386	13.4885046997858	9.09670269933012	7.5745515890844	9.69603825769767	8.42337646244292	6.08917188001761	6.48989783789854	11.4847285513847	13.4978802441101	11.1848562843253	8.84724869797439	6.35194220780705	7.00742979973328	4.62095734163893	4.12122142324548	9.01759797123002	8.7554860850421	6.88235889105802	9.49989473625892	10.2003921493245	12.1680308846483	11.3357840487546	9.77887384244084
